zpid,price,priceLabel,address,beds,baths,hdpData.homeInfo.livingArea,latLong.latitude,latLong.longitude,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,country,,
710336,656493.2261788618,,"1824 Ridley Pl, Tampa, FL 33647, Tampa, FL 33619",4,4,1954.081060867257,51.76408458,-104.4637143,33619,Tampa,FL,9412.250779,sqft,USA,,
671915,1081685.3266666667,,"7195 Sawbuck, Irvine, CA 92618, Tampa, FL 33612",8,7,3637.878098871261,47.32478144,-158.2858198,33612,Tampa,FL,6491.621917,sqft,USA,,
780050,1756998.0011111111,,"9766 E G Ave, Tampa, FL 33604",10,10,4712.328589891581,51.27275123,-138.966917,33604,Tampa,FL,9002.179489,sqft,USA,,
750861,874330.3266666667,,"9909 Springtree Trl, Cibolo, TX 78108, Tampa, FL 33610",7,7,3293.9041766550818,54.2251944,-96.33529185,33610,Tampa,FL,7561.331553,sqft,USA,,
833110,391700.18858480465,,"2233 N Willow Ave, Tampa, FL 33604, Tampa, FL 33611",3,2,1554.404134679969,43.41665578,-108.0204105,33611,Tampa,FL,5682.125232,sqft,USA,,
779023,298713.2327777777,,"9360 San Pablo Pl, Tampa, FL 33634, Orlando, FL 32832",2,2,847.1846663169288,33.37480131,-122.9613746,32832,Orlando,FL,10055.60027,sqft,USA,,
683621,1067051,,"3000 Bighorn Cir, Tampa, FL 33634",8,7,3775.859216,40.95876585,-78.86353744,33634,Tampa,FL,6846.441181,sqft,USA,,
550902,255921.55555555556,,"2574 Gaddis Rd, Tampa, FL 33637",1,1,560,34.8465711,-72.25412494,33637,Tampa,FL,10345.06051,sqft,USA,,
615646,608193.6566666666,,"9266 E Heartland Loop, Tampa, FL 33612",5,5,2507.8520000111635,45.89611922,-150.1494695,33612,Tampa,FL,5771.775257,sqft,USA,,
858281,255921.55555555556,,"2513 W 80th St, New York, NY 10024, Tampa, FL 33647",1,1,560,44.87364323,-158.2906361,33647,Tampa,FL,5029.526112,sqft,USA,,
589492,564506.7,,"2458 S Faul St, Tampa, FL 33616, Tampa, FL 33616",4,3,1772.4310390791202,67.03436867,-135.5691305,33616,Tampa,FL,5500.279685,sqft,USA,,
549574,422909.92222222226,,"3724 S Headvic Ct, Wasilla, AK 99654, Vero Beach, FL 32968",3,3,1452.426409124927,37.34708707,-99.98196736,32968,Vero Beach,FL,4879.701203,sqft,USA,,
797236,346960.8548956229,,"2823 Waring Dr, Tampa, FL 33610, Tampa, FL 33616",3,3,1325.7864762822744,33.55420829,-110.8056808,33616,Tampa,FL,5074.417647,sqft,USA,,
767810,254702.22222222225,,"7062 S Clark Ave, Tampa, FL 33616, Tampa, FL 33647",1,1,758.8179146447444,30.90596603,-128.7608582,33647,Tampa,FL,3098.425571,sqft,USA,,
795776,318521.43333333335,,"498 N Semmes St, Tampa, FL 33604, Saint Cloud, FL 34772",2,1,1155.1880495942248,38.93180419,-112.9687989,34772,Saint Cloud,FL,5538.117287,sqft,USA,,
672101,646884.8742698412,,"3944 Hampton Dr, Tampa, FL 33634",5,4,2433.563541150204,63.47681421,-135.747287,33634,Tampa,FL,6647.374768,sqft,USA,,
584422,255921.55555555556,,"6962 Redwood Dr, Phenix City, AL 36869, Tampa, FL 33610",1,1,560,59.40625168,-145.4157523,33610,Tampa,FL,3733.178352,sqft,USA,,
709165,654069.22,,"1886 23 Avenue #TH, Bayside, NY 11360, Tampa, FL 33607",6,5,2589.052834931135,67.30043878,-114.2222704,33607,Tampa,FL,8928.666835,sqft,USA,,
758967,1069050.6666666667,,"1777 Berkley Dr, Tampa, FL 33610, Tampa, FL 33603",9,8,3793.192593326982,54.43834718,-133.4470137,33603,Tampa,FL,9562.321899,sqft,USA,,
734096,507104.5469482846,,"5895 N 34th St, Tampa, FL 33610, Tampa, FL 33612",3,3,1682.6817884867978,36.6462819,-74.14566327,33612,Tampa,FL,5313.462805,sqft,USA,,
754305,650081.81,,"7971 E Munoz St, Tampa, FL 33619",5,5,2167.6785112771504,61.32329134,-83.55744883,33619,Tampa,FL,5575.338403,sqft,USA,,
723450,255921.55555555556,,"5784 Valley Dr, North Pole, AK 99705, Tampa, FL 33619",1,1,560,56.99854934,-147.1520763,33619,Tampa,FL,7305.127611,sqft,USA,,
794357,4189395.87,,"7210 14th St NW APT 322, Washington, DC 20009, Tampa, FL 33613",10,9,5297.283978159763,33.23095433,-90.33771685,33613,Tampa,FL,2565.295112,sqft,USA,,
660394,255921.55555555556,,"5913 N Tattler Ct, Tampa, FL 33612",1,1,560,51.47767129,-99.83743836,33612,Tampa,FL,5083.775346,sqft,USA,,
710481,325958.6666666667,,"6172 S Headvic Ct, Wasilla, AK 99654, Melbourne, FL 32901",1,1,560,30.47199142,-131.2491463,32901,Melbourne,FL,9436.269647,sqft,USA,,
822887,315986.30222222226,,"4888 Nashville Ave, El Paso, TX 79903, Tampa, FL 33604",2,2,950.7461076119368,64.67451982,-74.73373146,33604,Tampa,FL,6301.007788,sqft,USA,,
857177,255921.55555555556,,"4230 WARREN Circle, St. Johns, FL 32259, Tampa, FL 33610",1,1,560,56.01183035,-116.3519856,33610,Tampa,FL,3628.471496,sqft,USA,,
578122,472270.6666666667,,"5040 E Escondido Ave, Tampa, FL 33616",2,1,1162.4903021931382,57.60521088,-77.16479818,33616,Tampa,FL,10119.46557,sqft,USA,,
597173,255921.55555555556,,"3973 Craig Dr, Tampa, FL 33610",1,1,560,30.58015895,-151.4120443,33610,Tampa,FL,6945.971496,sqft,USA,,
866433,255921.55555555556,,"3998 Jack Pine Ct, Frisco, TX 75035, Tampa, FL 33635",1,1,560,51.66974185,-112.4060722,33635,Tampa,FL,7891.163187,sqft,USA,,
814817,260286.55555555556,,"3096 Rocky Creek Rd, Tampa, FL 33604",1,1,711.8750925415382,33.17009905,-126.0069154,33604,Tampa,FL,8216.419832,sqft,USA,,
669352,299348.55333333334,,"6724 N Oklawaha Ave, Tampa, FL 33617, Tampa, FL 33615",2,2,874.1627460988375,52.9160926,-124.2287841,33615,Tampa,FL,8330.361433,sqft,USA,,
646166,646081.1433333333,,"1157 Audrey Ln, Tampa, FL 33615, Tampa, FL 33615",5,5,2173.143562625805,52.48087875,-116.8789061,33615,Tampa,FL,4804.91547,sqft,USA,,
838393,591824.3995121951,,"6656 Massachusetts Ave NW #502, Washington, DC 20036, Tampa, FL 33615",4,4,1897.1251670205702,48.20275641,-155.4292049,33615,Tampa,FL,3263.858509,sqft,USA,,
584522,281120.05555555556,,"2744 Bootleg Mountain Rd, Tampa, FL 33616",1,1,782.6526594622289,44.1777508,-123.9982892,33616,Tampa,FL,8057.927741,sqft,USA,,
779630,815674.61,,"4025 W Barclay Rd, Tampa, FL 33612, Tampa, FL 33604",6,6,2943.9600152353964,42.62982253,-137.5012922,33604,Tampa,FL,10314.15267,sqft,USA,,
876468,255921.55555555556,,"8094 N 15th St, Tampa, FL 33604, Tampa, FL 33647",1,1,560,52.54942838,-73.28810316,33647,Tampa,FL,4765.709586,sqft,USA,,
754439,255921.55555555556,,"2250 Lexington Ave, Staten Island, NY 10302, Tampa, FL 33615",1,1,560,50.34483661,-141.1955717,33615,Tampa,FL,9525.71183,sqft,USA,,
867462,288923,,"2617 Lindley Ave UNIT 7, Encino, CA 91316, Pensacola, FL 32534",1,1,636.1564708690607,53.94886827,-121.0218641,32534,Pensacola,FL,8817.350577,sqft,USA,,
796208,566171.9191418247,,"7266 N 29th St, Tampa, FL 33610, Tampa, FL 33612",4,4,1835.1360162987594,55.2946349,-77.43376175,33612,Tampa,FL,6508.228071,sqft,USA,,
820812,4542428.526666666,,"8525 Memorial Hwy, Tampa, FL 33615, Tampa, FL 33611",10,10,5192.087187,63.22002864,-78.77995719,33611,Tampa,FL,5914.780075,sqft,USA,,
592726,1067237.3333333333,,"5740 Lawrence St NE, Washington, DC 20017, Tampa, FL 33607",8,7,3746.3922327915543,40.58921944,-79.18766954,33607,Tampa,FL,7567.112954,sqft,USA,,
621889,1737601.7822222223,,"2938 Donaldson Dr, Tampa, FL 33615, Tampa, FL 33610",10,10,4672.145749755877,61.52769046,-131.7476047,33610,Tampa,FL,2884.887155,sqft,USA,,
796933,958544.6433333333,,"1990 Princeton Pkwy, Mount Olive, AL 35117, Tampa, FL 33647",7,7,3063.4611321383145,34.21005199,-83.80789231,33647,Tampa,FL,4200.212027,sqft,USA,,
623627,255921.55555555556,,"2224 E Kirby St, Tampa, FL 33604, Tampa, FL 33615",1,1,560,42.13352903,-130.0409497,33615,Tampa,FL,2890.895955,sqft,USA,,
622764,386797.5964343106,,"3354 Red Mulberry Ct, Tampa, FL 33618, Tampa, FL 33610",3,2,1431.911434921154,61.87822814,-100.5654765,33610,Tampa,FL,9143.366582,sqft,USA,,
671982,328787.9744444444,,"5048 N 10th St, Banning, CA 92220, Tampa, FL 33634",2,2,895.3157863992308,31.91240972,-124.617311,33634,Tampa,FL,3789.95881,sqft,USA,,
590570,554851.3058084914,,"3664 N 30th St, Tampa, FL 33610, Tampa, FL 33617",4,3,1818.4113586398262,57.66701754,-89.83159212,33617,Tampa,FL,4864.741642,sqft,USA,,
801273,615704.8,,"740 Mahaffey Cir, Vance, AL 35490, Pensacola, FL 32514",6,6,2636.2690070561302,38.29700448,-121.6487888,32514,Pensacola,FL,10000.08912,sqft,USA,,
743172,428221.7859,,"8616 Nine Mile Hill Rd, Tampa, FL 33611",3,2,1506.3475614738786,55.93873363,-77.8428291,33611,Tampa,FL,6248.952201,sqft,USA,,
808580,587918.6050677507,,"8007 Out Island Dr, Tampa, FL 33615, Tampa, FL 33647",4,3,1892.5806182105318,31.36212799,-91.30385261,33647,Tampa,FL,9244.245639,sqft,USA,,
794704,376893.89777777775,,"5462 W Bay Villa Ave, Tampa, FL 33611, Tampa, FL 33604",3,3,1273.1846879944999,64.62236069,-143.951168,33604,Tampa,FL,4847.135467,sqft,USA,,
685646,706142.4461788618,,"7100 Satin Leaf Ave, Tampa, FL 33647, Tampa, FL 33617",4,3,2039.7309563917768,65.37078862,-142.828626,33617,Tampa,FL,2712.125295,sqft,USA,,
858874,632101.6798253969,,"7101 Halibut Rd, Ninilchik, AK 99639, Tampa, FL 33611",5,5,2394.2438046282564,33.35482205,-114.7215014,33611,Tampa,FL,6701.998781,sqft,USA,,
789623,8882863.916666666,,"3122 Hound Pl, Tampa, FL 33610",10,9,5910.460322769965,52.26219912,-80.55731178,33610,Tampa,FL,2940.510755,sqft,USA,,
550920,389682.6936565328,,"8948 E Knollwood St, Tampa, FL 33610, Tampa, FL 33610",3,2,1428.5068708115564,38.72935757,-136.9035185,33610,Tampa,FL,8563.490324,sqft,USA,,
655797,1045366.3266666667,,"9934 River Oaks Cir, Cropwell, AL 35054, Tampa, FL 33637",8,7,3572.453565841506,53.07832847,-123.5405088,33637,Tampa,FL,2704.006363,sqft,USA,,
607653,665976.3146031746,,"8371 50th St NW, Washington, DC 20016, Tampa, FL 33647",5,4,2307.9092512138263,48.01936792,-109.2011176,33647,Tampa,FL,6815.363289,sqft,USA,,
661351,695009.0995121951,,"2255 E St NE, Washington, DC 20002, Tampa, FL 33603",4,4,2063.9892195189136,63.06913122,-117.7275991,33603,Tampa,FL,7090.99603,sqft,USA,,
847651,255921.55555555556,,"3985 W Norma Ave, Tampa, FL 33611, Tampa, FL 33604",1,1,560,37.80893158,-106.1797601,33604,Tampa,FL,3462.726207,sqft,USA,,
529462,4542428.526666666,,"1260 Bilbrook Pl, Austin, TX 78748, Tampa, FL 33617",10,10,5188.316861477938,40.04044152,-156.8929261,33617,Tampa,FL,4555.32122,sqft,USA,,
638120,7013690.913333333,,"6163 56th Dr, Maspeth, NY 11378, Tampa, FL 33612",10,10,6980.268167,34.68570675,-125.11034,33612,Tampa,FL,3098.960112,sqft,USA,,
643085,674155.1446031746,,"3060 Rock Canyon Trl, Dallas, TX 75232, Tampa, FL 33611",5,4,2323.220524143586,53.27459958,-81.48690633,33611,Tampa,FL,10167.70548,sqft,USA,,
644176,1801462.1222222224,,"5672 Maydell Dr, Tampa, FL 33619, Tampa, FL 33607",10,10,4553.066752967752,56.91212122,-145.7764583,33607,Tampa,FL,5154.278588,sqft,USA,,
770045,948389.66,,"9888 Yosemite Dr, San Bernardino, CA 92407, Tampa, FL 33617",8,7,3465.654718658616,31.4860183,-157.2472264,33617,Tampa,FL,7844.64405,sqft,USA,,
723285,424415.11616630596,,"1019 Rockhill Rd, Birmingham, AL 35223, Tampa, FL 33604",3,2,1314.5785995658803,69.16113445,-124.6789198,33604,Tampa,FL,10308.42032,sqft,USA,,
756249,315901.55333333334,,"2046 4th St, Brooklyn, NY 11215, Lutz, FL 33559",3,2,1341.1243307157179,54.95787666,-157.4035475,33559,Lutz,FL,6337.180689,sqft,USA,,
774749,363900.3776998152,,"3207 County Road 2510, Quinlan, TX 75474, Tampa, FL 33615",3,2,1470.5928797174051,44.00011485,-82.91675807,33615,Tampa,FL,5054.007027,sqft,USA,,
724703,682996.0895121951,,"9917 E Crawford St, Tampa, FL 33604, Tampa, FL 33619",4,3,1991.7179987979785,68.54738837,-74.43789582,33619,Tampa,FL,4356.282948,sqft,USA,,
841084,699947.9566666667,,"5816 W 112th St APT 5W, New York, NY 10026, Tampa, FL 33607",6,5,2781.2899114637453,53.86291831,-87.21268167,33607,Tampa,FL,3832.738062,sqft,USA,,
645033,625429.3861788617,,"5638 Robert E Lee Rd, Tampa, FL 33637, Tampa, FL 33615",4,4,2085.124658598551,37.59923768,-131.7171248,33615,Tampa,FL,3846.540594,sqft,USA,,
613165,873989.9766666667,,"2341 White Oak Dr, Tampa, FL 33610",7,7,3030.436365,68.00512004,-130.1095905,33610,Tampa,FL,7768.177981,sqft,USA,,
689233,682586.6133333333,,"8997 W Bay Court Ave, Tampa, FL 33611, Tampa, FL 33612",5,4,2231.920134196507,42.30545866,-153.418899,33612,Tampa,FL,7728.85199,sqft,USA,,
611798,255921.55555555556,,"7899 W 12th St, New York, NY 10011, Tampa, FL 33605",1,1,560,37.4154995,-111.3563974,33605,Tampa,FL,3954.687827,sqft,USA,,
714035,298673.6666666667,,"8062 Brentwood St, North Port, FL 34286",1,1,560,43.13430504,-90.1626505,34286,North Port,FL,7511.265771,sqft,USA,,
875213,669087.2766666666,,"2538 Dexter Ter NW, Washington, DC 20007, Tampa, FL 33615",5,4,2203.752641842906,64.14418807,-139.7736103,33615,Tampa,FL,7829.628494,sqft,USA,,
725131,803653.5333333333,,"2160 Highway 151, Tampa, FL 33634",6,5,2881.1209186714364,63.67823718,-122.3039784,33634,Tampa,FL,3820.712612,sqft,USA,,
695737,417714.5427311129,,"6383 N Packwood Ave, Tampa, FL 33604, Tampa, FL 33616",3,2,1659.4116676925348,35.66844284,-157.3721424,33616,Tampa,FL,4594.91951,sqft,USA,,
742046,942227.66,,"3707 E Munoz St, Tampa, FL 33604",8,7,3433.3548702575754,56.37704836,-99.40222865,33604,Tampa,FL,5718.548702,sqft,USA,,
589482,360695.44333333336,,"6785 Park Pl NW, Washington, DC 20001, Tampa, FL 33604",2,1,973.4103098507819,52.92438669,-110.5751983,33604,Tampa,FL,4584.632255,sqft,USA,,
641649,1077358.66,,"8491 Calhoun St, Tampa, FL 33615",8,8,3506.4087825411316,46.71071965,-101.206355,33615,Tampa,FL,3565.265451,sqft,USA,,
563284,293176,,"9761 Q St NW, Washington, DC 20008, Orlando, FL 32832",1,1,560,36.07851964,-157.0951281,32832,Orlando,FL,6851.253764,sqft,USA,,
791227,357698.36513233115,,"2569 N 28th St, Tampa, FL 33612, Tampa, FL 33610",3,2,1544.9260169223933,54.75562892,-157.7710454,33610,Tampa,FL,9905.965686,sqft,USA,,
713583,255921.55555555556,,"564 Mickelson Way, Murrieta, CA 92563, Tampa, FL 33619",1,1,560,47.54438998,-120.1693674,33619,Tampa,FL,4681.18172,sqft,USA,,
591059,625927.8466666667,,"4657 Arledge Ln SW, Fort Myers, FL 33912",4,3,2052.329411390391,33.75869171,-84.27214747,33912,Fort Myers,FL,5857.189262,sqft,USA,,
841869,247779.55555555556,,"3535 Pine Hill Dr, Tampa, FL 33617, Tampa, FL 33610",1,1,659.6907551379059,63.59254899,-114.5884552,33610,Tampa,FL,9300.954173,sqft,USA,,
765415,686963.7265079366,,"8851 Christopher St, Tampa, FL 33615",5,5,2255.258408774572,53.58759444,-153.160666,33615,Tampa,FL,3910.225957,sqft,USA,,
794770,3131332.7155555557,,"6031 Airport Heights Dr, Tampa, FL 33618",10,9,4951.150172941916,46.5449032,-118.9775235,33618,Tampa,FL,7217.920121,sqft,USA,,
544087,656026.6233333333,,"2867 W Heiter St, Tampa, FL 33607, Tampa, FL 33604",6,5,2584.1156154763225,64.90237693,-108.4633727,33604,Tampa,FL,10256.38056,sqft,USA,,
633568,275332.3079,,"7057 Blossom Park Dr, Owens Cross Roads, AL 35763, Tampa, FL 33611",2,1,864.1421278,31.74454846,-103.8645168,33611,Tampa,FL,3702.556869,sqft,USA,,
700399,615999.7795,,"2532 Old Bridge Lk, Houston, TX 77069, Tampa, FL 33634",5,5,2115.854230070187,33.04737291,-138.280282,33634,Tampa,FL,9484.748614,sqft,USA,,
715920,584086.9425,,"4724 Calvin Ave, Houston, TX 77088, Tampa, FL 33634",4,3,1845.5995517264876,40.39795755,-138.4166429,33634,Tampa,FL,7160.493535,sqft,USA,,
817263,252687.55555555556,,"6089 W Blue Goose Rd, Wasilla, AK 99623, Tampa, FL 33612",1,1,749.7517133536753,49.48618869,-119.1430114,33612,Tampa,FL,3239.739744,sqft,USA,,
741591,1089793.3333333333,,"5649 Brickell Park Cv, Bradenton, FL 34211, Tampa, FL 33637",9,8,3858.745674668484,57.34213642,-86.92268716,33637,Tampa,FL,8480.201535,sqft,USA,,
556167,281086.72222222225,,"1117 W Kentucky Ave, Tampa, FL 33603, Tampa, FL 33634",1,1,787.0129104272935,52.88551872,-158.2037332,33634,Tampa,FL,7925.989526,sqft,USA,,
698176,1165034.3333333333,,"6644 Paddock View Dr, Tampa, FL 33647, Tampa, FL 33610",10,10,4353.994249324211,42.08963198,-135.0308844,33610,Tampa,FL,3813.55158,sqft,USA,,
786638,352831.9218,,"5492 E Heather Ave, Tampa, FL 33619",3,2,1336.730769795832,67.53100862,-135.8024775,33619,Tampa,FL,6893.273013,sqft,USA,,
580750,1343045.66,,"8400 E Myrtle Ave, Foley, AL 36535, Boca Raton, FL 33496",7,6,3123.675100599273,35.49192036,-103.5346647,33496,Boca Raton,FL,7769.641471,sqft,USA,,
583016,461093.5725038402,,"2932 Mauritania Rd, Punta Gorda, FL 33983, Tampa, FL 33610",3,3,1671.1738224144183,64.20662636,-134.5541283,33610,Tampa,FL,6547.362459,sqft,USA,,
867964,1061293.9933333334,,"1840 CHERRY LAKE Drive W, Jacksonville, FL 32258, Tampa, FL 33605",8,8,3532.7185423335977,66.41488021,-97.44335832,33605,Tampa,FL,8574.639174,sqft,USA,,
584339,644692.2966666666,,"8609 W Friar Ct, Palm Springs, CA 92262, Tampa, FL 33615",5,4,2178.623521163551,66.46914338,-83.29170784,33615,Tampa,FL,10068.95329,sqft,USA,,
730648,646413.2366666667,,"4723 124th Street, South Ozone Park, NY 11420, Tampa, FL 33647",6,6,2621.3152058705473,46.97258548,-153.7668071,33647,Tampa,FL,2583.387326,sqft,USA,,
794947,493090.38888888893,,"3058 Barbara Cir, Tampa, FL 33610",2,2,1169.8585272225519,51.78407482,-155.1034026,33610,Tampa,FL,10052.41647,sqft,USA,,
592253,1801462.1222222224,,"5151 N Lynn Ave, Tampa, FL 33604, Tampa, FL 33612",10,9,4560.757698,67.38656145,-144.8758101,33612,Tampa,FL,5732.178183,sqft,USA,,
780242,255921.55555555556,,"5326 N 9th St, Tampa, FL 33604, Tampa, FL 33617",1,1,560,31.63602356,-100.2849829,33617,Tampa,FL,4585.925797,sqft,USA,,
839058,1228940.3266666667,,"3135 Cobalt St, Sylmar, CA 91342, Jacksonville, FL 32220",7,6,3123.739483735564,34.37216133,-87.78711757,32220,Jacksonville,FL,9973.248411,sqft,USA,,
644029,4221009.446666666,,"4513 Oakridge Trl, Tampa, FL 33610",10,10,5407.404412531414,43.02708924,-131.5848899,33610,Tampa,FL,6045.760716,sqft,USA,,
801495,4536525.196666666,,"4256 Clearlake Dr, Allen, TX 75002, Tampa, FL 33616",10,10,5161.533532264533,38.55019306,-98.20048223,33616,Tampa,FL,6241.737931,sqft,USA,,
835515,260518.22222222225,,"342 County Road 1605, Cullman, AL 35058, Tampa, FL 33616",1,1,728.8662223,30.09495478,-159.0248426,33616,Tampa,FL,10275.61055,sqft,USA,,
760429,2329771.3544444446,,"6914 W Pennington Pl, Wasilla, AK 99654, Ponte Vedra, FL 32081",10,9,4804.009771858297,63.83849223,-139.1887477,32081,Ponte Vedra,FL,7606.871839,sqft,USA,,
856515,1069050.6666666667,,"3059 E 79th St, New York, NY 10075, Tampa, FL 33634",9,8,3804.8552123632553,33.68913421,-80.95555808,33634,Tampa,FL,7405.968775,sqft,USA,,
658019,1050298.9933333334,,"1968 Tok Cutoff Hwy, Tampa, FL 33604",8,7,3588.728956692448,40.42142083,-142.0495556,33604,Tampa,FL,9881.394372,sqft,USA,,
578843,1162543.64,,"4153 W Elm St, Tampa, FL 33604, Tampa, FL 33611",7,7,3118.226973059309,37.5650017,-144.3630016,33611,Tampa,FL,4478.450623,sqft,USA,,
692332,4225137.876666667,,"9807 Redwood Dr, Phenix City, AL 36869, Tampa, FL 33619",10,9,5041.042958699848,31.29143742,-90.9320114,33619,Tampa,FL,4311.832803,sqft,USA,,
670308,818146.2733333333,,"3997 N Tattler Ct, Tampa, FL 33615",6,5,2940.8107950259614,48.04342178,-155.155999,33615,Tampa,FL,3120.697706,sqft,USA,,
570900,340092.44801587303,,"4374 Jasmine Trl, Midlothian, TX 76065, Tampa, FL 33619",3,3,1430.9185372603342,60.2217094,-155.2994305,33619,Tampa,FL,6921.164616,sqft,USA,,
611840,995936,,"1916 Bransford Trl SE, Owens Cross Roads, AL 35763, Tampa, FL 33635",9,9,4096.3736006662175,57.22617142,-125.397562,33635,Tampa,FL,9924.444889,sqft,USA,,
552739,1081261.9433333334,,"8696 Toyon Way, Kenai, AK 99611, Saint Augustine, FL 32092",7,6,3143.166624668781,56.36389522,-80.25376899,32092,Saint Augustine,FL,5801.134115,sqft,USA,,
556349,693395.4261788618,,"276 N Myrtle St, Tampa, FL 33617, Tampa, FL 33619",4,4,2076.2662581451846,35.97394018,-138.9980934,33619,Tampa,FL,7547.076025,sqft,USA,,
633800,255921.55555555556,,"3593 Watchogue Rd, Staten Island, NY 10314, Tampa, FL 33616",1,1,560,41.7413517,-133.9914104,33616,Tampa,FL,9976.478746,sqft,USA,,
847124,1066371,,"5760 S 83rd St, Tampa, FL 33619, Tampa, FL 33610",8,7,3698.9662644800696,39.84816159,-100.4553387,33610,Tampa,FL,3815.712181,sqft,USA,,
760787,317461.3379365079,,"2976 Branch Ct, Corona, CA 92883, Palm Coast, FL 32164",2,1,869.2952114831946,63.93579149,-116.3486505,32164,Palm Coast,FL,2890.084459,sqft,USA,,
755559,645203.2733333333,,"2612 E 80th St APT 3A, New York, NY 10075, Tampa, FL 33603",6,5,2610.9685537122273,53.50234829,-144.2349151,33603,Tampa,FL,6462.545823,sqft,USA,,
782870,820604.38,,"3156 Trailing Vine Dr, Tampa, FL 33610, Tampa, FL 33609",6,6,2856.8412309573255,33.80250277,-159.9428313,33609,Tampa,FL,2796.890517,sqft,USA,,
868105,3655633.256666667,,"5045 Aurora Summit Trl, San Diego, CA 92130, Tampa, FL 33616",10,9,5574.225469461911,63.51703646,-82.0756708,33616,Tampa,FL,3293.438007,sqft,USA,,
694270,692952.1095121951,,"4843 N Orleans Ave, Tampa, FL 33604, Tampa, FL 33604",4,3,2063.352109936537,63.33347942,-134.9457797,33604,Tampa,FL,10527.694,sqft,USA,,
730783,255921.55555555556,,"584 County Road 409, Grandview, TX 76050, Tampa, FL 33610",1,1,560,54.80776794,-148.9723269,33610,Tampa,FL,5588.459785,sqft,USA,,
764799,255921.55555555556,,"4558 Section Rd, Temple Terrace, FL 33637",1,1,560,60.226511,-83.66039891,33637,Temple Terrace,FL,9718.788306,sqft,USA,,
613843,881313.66,,"9146 W Tampa Bay Blvd, Tampa, FL 33607, Tampa, FL 33615",7,6,3313.6952081779573,69.86993877,-145.1281098,33615,Tampa,FL,6826.315585,sqft,USA,,
739686,661821.7661788617,,"5164 Arapaho Dr, Tampa, FL 33610",4,3,2077.0007649190766,64.92689759,-136.5898289,33610,Tampa,FL,2670.045639,sqft,USA,,
547705,255921.55555555556,,"2686 W Powhatan Ave, Tampa, FL 33603, Tampa, FL 33610",1,1,588.2370780592817,52.15663555,-75.6991652,33610,Tampa,FL,10120.04429,sqft,USA,,
826487,412591.02222222224,,"1108 Tahiti Ln, Tampa, FL 33615, Tampa, FL 33616",2,2,1049.8454921156103,32.61321074,-97.32446929,33616,Tampa,FL,3174.203706,sqft,USA,,
759191,557394.2058084914,,"8504 W North St, Tampa, FL 33604, Tampa, FL 33647",4,3,1810.3717645174897,63.30869158,-156.1309946,33647,Tampa,FL,3352.858814,sqft,USA,,
562878,4542295.193333333,,"537 Morning Glory Rd, Tampa, FL 33612",10,10,5164.278587941744,47.81701331,-90.940114,33612,Tampa,FL,5638.641717,sqft,USA,,
528759,671043.1966666667,,"2743 Bream St, Tampa, FL 33617, Orlando, FL 32818",5,5,2237.4982465895055,31.85189834,-145.1679156,32818,Orlando,FL,9983.84785,sqft,USA,,
604966,1801462.1222222224,,"2915 Eaton St, Key West, FL 33040, Tampa, FL 33610",10,9,4561.860086230683,33.27840232,-139.7443025,33610,Tampa,FL,9679.077257,sqft,USA,,
567340,244438.5388888889,,"5532 Nina St, Oceanside, CA 92056, Tampa, FL 33647",1,1,796.1745218058247,69.08110126,-149.7459447,33647,Tampa,FL,8205.081904,sqft,USA,,
837752,4168571.105555555,,"5586 Millvan Dr, Houston, TX 77070, Tampa, FL 33611",10,9,4979.423803670621,42.11149569,-88.79482121,33611,Tampa,FL,5931.325861,sqft,USA,,
651226,255921.55555555556,,"6146 B Keyes Point #5, Tampa, FL 33604",1,1,560,58.95146048,-84.14586803,33604,Tampa,FL,3340.866678,sqft,USA,,
718841,936352.6333333333,,"536 Hummingbird Ln, Hoover, AL 35226, Tampa, FL 33610",7,6,3168.746504175977,61.96964547,-141.882064,33610,Tampa,FL,7504.138806,sqft,USA,,
603370,8210071.836666667,,"7140 Hampton Dr, Tampa, FL 33615",10,10,7820.193325942021,59.60631005,-142.3673965,33615,Tampa,FL,2930.0744,sqft,USA,,
702050,255921.55555555556,,"3466 S Englewood Ave, Tampa, FL 33611, Tampa, FL 33612",1,1,560,35.78407298,-76.03968183,33612,Tampa,FL,5778.60535,sqft,USA,,
535183,710462.6133333333,,"695 Zephyr Way, Sacramento, CA 95821, Tampa, FL 33610",6,6,2789.599847,59.06010399,-151.704486,33610,Tampa,FL,9603.368696,sqft,USA,,
560238,320611.13333333336,,"9088 Ridgebrook Ct, Pensacola, FL 32534, Tampa, FL 33615",2,2,964.0837168256633,32.14229952,-76.92673301,33615,Tampa,FL,7903.763356,sqft,USA,,
568739,320852,,"3439 N Ventura Avenue, Farmersville, CA 93223, Naples, FL 34120",1,1,560,43.95002002,-126.6709458,34120,Naples,FL,8581.69127,sqft,USA,,
669123,3315439.2477777777,,"5744 McLeroy Dr, Deltona, FL 32738",10,10,5365.197445167241,42.28439967,-143.7289586,32738,Deltona,FL,6088.309761,sqft,USA,,
747858,816249.2733333333,,"5403 Jackson Dr, Paso Robles, CA 93446, Tampa, FL 33617",6,5,2902.7445137126156,31.95857252,-102.9165061,33617,Tampa,FL,6368.753186,sqft,USA,,
